numservers,numusers,f,messagesize,numlayers,binsize,bandwidth,latency,round,pathestablishment,roundtime
128, 75000, 0.1, 1024, 64, 22, 200, 150, 61, true, 10736022166
128, 75000, 0.1, 1024, 64, 22, 200, 150, 62, true, 10371240330
128, 75000, 0.1, 1024, 64, 22, 200, 150, 63, true, 15518784319
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 0, true, 402
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 1, true, 81151811670
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 2, true, 38686773072
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 3, true, 31957810538
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 4, true, 32508449542
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 5, true, 28517129065
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 6, true, 28546410182
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 7, true, 29584896490
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 8, true, 30577339280
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 9, true, 31289564228
128, 100000, 0.1, 1024, 64, 26, 2000, 150, 10, true, 32095091394
